numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 66/22",,"POR MEDIO DE LA CUAL SE DICTAN DISPOSICIONES PARA EL FORTALECIMIENTO DE LA PROTECCIÓN DE DATOS PERSONALES, CON RELACIÓN AL ENVÍO DE MENSAJES PUBLICITARIOS DE LAS EMPRESAS QUE PRESTAN SERVICIOS DE COMERCIO AL DETAL Y AL MAYOR, ASÍ COMO DE E-COMMERCE, GARANTIZANDO LOS DERECHOS  DIGITALES DE LOS USUARIOS","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/77-por-medio-de-la-cual-se-dictan-disposiciones-para-el-fortalecimiento-de-la-proteccion-de-datos-personales-con-relacion-al-envio-de-mensajes-publicitarios-de-las-empresas-que-prestan-servicios-de-comercio-al-detal-y-al-mayor-asi-como-de-e-commerce-garantizando-los-derechos-digitales-de-los-usuarios,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALEXANDER GUARÍN SILVA"",""ALFREDO RAFAEL DELUQUE ZULETA"",""ANA PAOLA GARCÍA SOTO"",""ANTONIO JOSE CORREA."",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""DIEGO FERNANDO CAICEDO."",""H.R: WILMER RAMIRO CARRILLO M"",""H.S: JOSÉ ALFREDO GNECCO"",""HERNANDO GUIDA PONCE"",""JOHN MOISÉS BESAILE FAYAD"",""JORGE ALBERTO CERCHIARO FIGUEROA"",""JORGE ELIÉCER TAMAYO MARULANDA"",""JOSE DAVID NAME CARDOZO"",""JOSÉ ELIECER SALAZAR"",""JUAN CARLOS GARCÉS ROJAS"",""JUAN FELIPE LEMOS"",""MILENE JARAVA DÍAZ"",""NORMA HURTADO SÁNCHEZ"",""TERESA ENRÍQUEZ ROSERO"",""VÍCTOR MANUEL SALCEDO GUERRERO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%radicados/Ponencias/2022/gaceta_889.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%radicados/Ponencias/2023/gaceta_389.pdf,,,,,,,
"N 65/22",,"POR MEDIO DE LA CUAL SE ESTABLECE EL PROGRAMA CREANDO MÁS EMPRESA OTORGANDO BENEFICIOS ECONÓMICOS PARA LA FORMALIZACIÓN EMPRESARIAL DE MIPYMES Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",TERCERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/76-por-medio-de-la-cual-se-establece-el-programa-creando-mas-empresa-otorgando-beneficios-economicos-para-la-formalizacion-empresarial-de-mipymes-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-11,2022-07-26,,,,"[""ALFREDO RAFAEL DELUQUE ZULETA"",""ANA PAOLA GARCÍA SOTO"",""ANA ROGELIA MONSALVE ALVAREZ"",""ANTONIO JOSÉ CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""CAMILO ESTEBAN ÁVILA MORALES"",""H.R: WILMER CARRILLO M"",""H.S: JUAN CARLOS GARCÉS"",""HERNANDO GUIDA PONCE"",""JOHN MOISÉS BESAILE"",""JORGE ELIÉCER TAMAYO MARULANDA"",""JOSE DAVID NAME CARDOZO"",""JOSÉ ALFREDO GNECCO"",""JOSÉ ELIECER SALAZAR"",""JUAN FELIPE LEMOS."",""MILENE JARAVA DÍAZ"",""NORMA HURTADO SÁNCHEZ"",""SARAY ELENA ROBAYO BECHARA"",""TERESA ENRÍQUEZ ROSERO."",""VÍCTOR MANUEL SALCEDO GUERRERO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_896.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_354.pdf,,,,,,,
"N 64/22",,"POR MEDIO DE LA CUAL SE AUTORIZA EL RECONOCIMIENTO DE BENEFICIOS A LOS CONSEJEROS MUNICIPALES DE JUVENTUD Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/75-por-medio-de-la-cual-se-autoriza-el-reconocimiento-de-beneficios-a-los-consejeros-municipales-de-juventud-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALFREDO RAFAEL DELUQUE ZULETA"",""ANTONIO JOSÉ CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""CAMILO ESTEBAN ÁVILA MORALES"",""DIEGO FERNANDO CAICEDO."",""H.R: WILMER RAMIRO CARRILLO M"",""H.S NORMA HURTADO SÁNCHEZ"",""HERNANDO GUIDA PONCE"",""JORGE ELIÉCER TAMAYO MARULANDA"",""JOSE DAVID NAME CARDOZO"",""JOSÉ A. GNECCO"",""JOSÉ ELIECER SALAZAR"",""JUAN CARLOS GARCÉS ROJAS"",""JUAN FELIPE LEMOS."",""JULIO ELIAS CHAGUI FLOREZ"",""MILENE JARAVA DÍAZ"",""SARAY ELENA ROBAYO BECHARA"",""TRESA ENRÍQUEZ ROSERO"",""VÍCTOR MANUEL SALCEDO GUERRERO""]",,,,,,,,,
"N 63/22",,"POR MEDIO DEL CUAL SE ORDENA RECONOCER, PROTEGER, DAR LINEAMIENTOS Y FORTALECER LA ECONOMÍA CAMPESINA, DESDE UN PUNTO DE VISTA ASOCIATIVO, CON EL FIN DE PROPENDER POR LA SEGURIDAD Y LA SOBERANÍA ALIMENTARIA DE LA NACIÓN","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/74-por-medio-del-cual-se-ordena-reconocer-proteger-dar-lineamientos-y-fortalecer-la-economia-campesina-desde-un-punto-de-vista-asociativo-con-el-fin-de-propender-por-la-seguridad-y-la-soberania-alimentaria-de-la-nacion,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALFREDO RAFAEL DELUQUE ZULETA"",""ANA PAOLA GARCÍA SOTO"",""ANTONIO JOSÉ CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""CAMILO ESTEBAN ÁVILA MORALES"",""DIEGO FERNANDO CAICEDO."",""H.R: MILENE JARABA DIAZ"",""H.S: JOSE DAVID NAME CARDOZO"",""JOHN MOISES BESAILE FAYAD"",""JOSE A GNECCO"",""JOSÉ ELIECER SALAZAR"",""JUAN CARLOS GARCÉS ROJAS"",""JUAN FELIPE LEMOS."",""NORMA HURTADO SANCHEZ"",""SARAY ELENA ROBAYO BECHARA"",""TERESA ENRÍQUEZ ROSERO"",""WILMER RAMIRO CARRILLO M""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_888.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1178.pdf,,,,,,,
"N 62/22",,"POR MEDIO DE LA CUAL SE FORTALECEN LOS MECANISMOS COMUNITARIOS PARA LA PROTECCIÓN Y DEFENSA DE LOS DERECHOS FUNDAMENTALES DE LOS LÍDERES, LIDERESAS, DIRIGENTES, REPRESENTANTES Y ACTIVISTAS EN EL TERRITORIO NACIONAL Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/73-por-medio-de-la-cual-se-fortalecen-los-mecanismos-comunitarios-para-la-proteccion-y-defensa-de-los-derechos-fundamentales-de-los-lideres-lideresas-dirigentes-representantes-y-activistas-en-el-territorio-nacional-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALEXANDER GUARIN SILVA"",""ANA PAOLA GARCÍA SOTO"",""ANA ROGELIA MONSALVE ALVAREZ"",""ANTONIO JOSÉ CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""DIEGO FERNANDO CAICEDO"",""H.R: WILMER RAMIRO CARRILLO M"",""H.S: NORMA HURTADO SÁNCHEZ"",""JORGE ELIÉCER TAMAYO MARULANDA"",""JOSE DAVID NAME CARDOZO"",""JOSÉ ELIECER SALAZAR"",""JUAN CARLOS GARCÉS ROJAS"",""JUAN FELIPE LEMOS."",""JULIO ELIAS CHAGUI FLOREZ"",""MILENE JARAVA DÍAZ"",""SARAY ELENA ROBAYO BECHARA"",""TERESA ENRÍQUEZ ROSERO"",""VICTOR MANUEL SALCEDO GUERRERO""]",,,,,,,,,
"N 61/22",,"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 199 DEL CÓDIGO DE INFANCIA Y ADOLESCENCIA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/72-por-medio-del-cual-se-modifica-el-articulo-199-del-codigo-de-infancia-y-adolescencia-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALEXANDER GUARIN SILVA"",""ALFREDO RAFAEL DELUQUE ZULETA"",""ANA ROGELIA MONSALVE ALVARE"",""ANTONIO JOSÉ CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""DIEGO FERNANDO CAICEDO"",""H.R: WILMER RAMIRO CARRILLO M."",""H.S JOSÉ ALFREDO GNECCO"",""HERNANDO GUIDA PONCE"",""JOHN MOISES BESAILE"",""JORGE ALBERTO CERCHIARO FIGUEROA"",""JORGE ELIÉCER TAMAYO MARULANDA"",""JOSE DAVID NAME CARDOZO"",""JOSÉ ELIECER SALAZAR"",""JUAN CARLOS GARCÉS ROJAS"",""JUAN FELIPE LEMOS"",""JULIO ELIAS CHAGUI FLOREZ"",""MILENE JARAVA DÍAZ"",""NORMA HURTADO SÁNCHEZ"",""SARAY ELENA ROBAYO BECHARA"",""TERESA ENRÍQUEZ ROSERO"",""VÍCTOR MANUEL SALCEDO GUERRERO""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_383.pdf,,,,,,,
"N 60/22",,"POR LA CUAL SE MODIFICA LA LEY 130 DE 1994, EN MATERIA DE FINANCIACIÓN DE LAS CAMPAÑAS DE LOS CANDIDATOS A LAS JUNTAS  ADMINISTRADORAS LOCALES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/71-por-la-cual-se-modifica-la-ley-130-de-1994-en-materia-de-financiacion-de-las-campanas-de-los-candidatos-a-las-juntas-administradoras-locales,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALEXANDER GUARIN SILVA"",""ALFREDO RAFAEL DELUQUE ZULETA"",""ANA ROGELIA MONSALVE ALVAREZ"",""ANTONIO JOSÉ CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""DIEGO FERNANDO CAICEDO"",""H.R: WILMER RAMIRO CARRILLO M."",""H.S JOSÉ ALFREDO GNECCO"",""HERNANDO GUIDA PONCE"",""JOHN MOISES BESAILE"",""JORGE ALBERTO CERCHIARO FIGUEROA"",""JORGE ELIÉCER TAMAYO MARULANDA"",""JOSE DAVID NAME CARDOZO"",""JOSÉ ELIECER SALAZAR"",""JUAN CARLOS GARCÉS ROJAS"",""JUAN FELIPE LEMOS"",""JULIO ELIAS CHAGUI FLOREZ"",""MILENE JARAVA DÍAZ"",""NORMA HURTADO SÁNCHEZ"",""SARAY ELENA ROBAYO BECHARA"",""TERESA ENRÍQUEZ ROSERO"",""VÍCTOR MANUEL SALCEDO GUERRERO""]",,,,,,,,,
"N 59/22",,"POR MEDIO DE LA CUAL SE EXPIDE EL CODIGO OCEANICO COLOMBIANO",ARCHIVADO,"Mediante oficio del día 25 de agosto de 2022 ( articulo 155 ley 5a   de 1992) Retiro autor",QUINTA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/70-por-medio-de-la-cual-se-expide-el-codigo-oceanico-colombiano,"SENADO DE LA REPUBLICA","",2022-08-19,2022-07-26,,,,"[""H.S: PIEDAD ESNEDA CORDOBA RUIZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_918.pdf,,,,,,,,
"N 58/22",,"PROYECTO DE LEY POR MEDIO DEL CUAL SE CREA Y SE REGULA EL RÉGIMEN DEL MERCADO DE VALORIZACIÓN DE RESIDUOS SÓLIDOS, SE FOMENTA LA VALORIZACIÓN DE RESIDUOS EN EL MARCO DE LA  PROMOCIÓN DE LA ECONOMÍA CIRCULAR Y SE DICTAN OTRAS  DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/69-proyecto-de-ley-por-medio-del-cual-se-crea-y-se-regula-el-regimen-del-mercado-de-valorizacion-de-residuos-solidos-se-fomenta-la-valorizacion-de-residuos-en-el-marco-de-la-promocion-de-la-economia-circular-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""ALEXANDER GUARÍN SILVA"",""ALFREDO RAFAEL DELUQUE ZULETA"",""ANA PAOLA GARCÍA SOTO"",""ANTONIO JOSE CORREA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""BERNER ZAMBRANO ERASO"",""CAMILO ESTEBAN ÁVILA MORALES"",""DIEGO FERNANDO CAICEDO"",""H.R: JORGE ELIECER TAMAYO MARULANDA"",""H.S. NORMA HURTADO SANCHEZ"",""HERNANDO GUIDA PONCE"",""JOHN MOISES BESAILE FAYAD"",""JORGE ALBERTO CERCHIARO FIGUEROA."",""JOSE A GNECCO"",""JOSE DAVID NAME CARDOZO"",""JOSÉ ELIECER SALAZAR"",""JUAN CRLOS GARCES ROJAS"",""JUAN FELIPE LEMOS."",""JULIO ELIAS CHAGUI FLOREZ"",""MILENE JARAVA DIAZ"",""SARAY ELENA ROBAYO BECHARA"",""TERESA ENRÍQUEZ ROSERO"",""VÍCTOR MANUEL SALCEDO GUERRERO"",""WILMER RAMIRO CARRILLO M""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_887.pdf,,,,,,,,
"N 57/22",,"POR MEDIO DEL CUAL SE MODIFICA EL ARTICULO 68A DE LA LEY 599 DE 2000, SE ADICIONAN Y MODIFICAN LOS ARTICULOS 307, 307A, 308, Y SE ELIMINA EL ARTÍCULO 310 DE LA LEY 906 DE 2004, Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/58-por-medio-del-cual-se-modifica-el-articulo-68a-de-la-ley-599-de-2000-se-adicionan-y-modifican-los-articulos-307-307a-308-y-se-elimina-el-articulo-310-de-la-ley-906-de-2004-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""GERMAN GOMEZ"",""H.S. JULIAN GALLO CUBILLOS"",""IMELDA DAZA COTES.  H.R. CARLOS ALBERTO CARREÑO"",""JAIRO REINALDO CALA"",""LUIS ALBERTO ALBAN"",""OMAR DE JESUS RESTREPO"",""PABLO CATATUMBO"",""PEDRO BARACUTADO"",""SANDRA RAMIREZ""]",,,,,,,,,
"N 56/22",,"POR MEDIO DEL CUAL SE CREA LA JURISDICCION ESPECIAL AGRARIA Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO POR RETIRO DEL AUTOR","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/57-por-medio-del-cual-se-crea-la-jurisdiccion-especial-agraria-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""GERMAN GOMEZ."",""H.S.  JULIAN GALLO CUBILLOS"",""IMELDA DAZA COTES.  H.R. CARLOS ALBERTO CARREÑO"",""JAIRO RETNALDO CALA"",""LUIS ALBERTO ALBÁN"",""OMAR DE JESÚS RESTREPO"",""PABLO CATATUMBO"",""PEDRO BARACUTADO"",""SANDRA RAMIREZ""]",,,,,,,,,
"N 55/22",,"POR MEDIO DEL CUAL SE DESARROLLA EL TRATAMIENTO PENAL DIFERENCIADO PARA PEQUEÑOS AGRICULTORES Y AGRICULTORAS QUE ESTÉN O HAYAN ESTADO VINCULADOS CON EL CULTIVO DE PLANTACIONES DE USO ILÍCITO Y LAS ACTIVIDADES DERIVADAS DE ESTE, DE ACUERDO CON LAS DISPOSICIONES DEL PUNTO 4.1.3.4 DEL ACUERDO FINAL PARA LA TERMINACIÓN DEL CONFLICTO Y LA CONSTRUCCIÓN DE UNA PAZ ESTABLE Y DURADERA Y EL ARTÍCULO 5 TRANSITORIO DEL ACTO LEGISLATIVO 01 DE 2017","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/56-por-medio-del-cual-se-desarrolla-el-tratamiento-penal-diferenciado-para-pequenos-agricultores-y-agricultoras-que-esten-o-hayan-estado-vinculados-con-el-cultivo-de-plantaciones-de-uso-ilicito-y-las-actividades-derivadas-de-este-de-acuerdo-con-las-disposiciones-del-punto-4-1-3-4-del-acuerdo-final-para-la-terminacion-del-conflicto-y-la-construccion-de-una-paz-estable-y-duradera-y-el-articulo-5-transitorio-del-acto-legislativo-01-de-2017,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-26,,,,"[""GERMAN GOMEZ."",""H.S. JULIAN GALLO CUBILLOS"",""IMELDA DAZA COTES.  H.R. CARLOS ALBERTO CARREÑO"",""JAIRO REINALDO CALA"",""LUIS ALBERTO ALBAN"",""OMAR DE JESUS RESTREPO"",""PABLO CATATUMBO"",""PEDRO BARACUTADO"",""SANDRA RAMIREZ""]",,,,,,,,,
"N 54/22",,"POR MEDIO DEL CUAL SE MODIFICA LA LEY 65 DE 1993, CÓDIGO PENITENCIARIO Y CARCELARIO, CON EL FIN DE GARANTIZAR LOS DERECHOS FUNDAMENTALES DE LAS PERSONAS QUE SE ENCUENTRAN PRIVADAS DE LA LIBERTAD Y ALCANZAR LOS FINES DEL TRATAMIENTO PENITENCIARIO","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/55-por-medio-del-cual-se-modifica-la-ley-65-de-1993-codigo-penitenciario-y-carcelario-con-el-fin-de-garantizar-los-derechos-fundamentales-de-las-personas-que-se-encuentran-privadas-de-la-libertad-y-alcanzar-los-fines-del-tratamiento-penitenciario,"SENADO DE LA REPUBLICA","",2022-08-19,2022-07-26,,,,"[""GERMAN GOMEZ."",""H.R. CARLOS ALBERTO CARREÑO"",""H.S. JULIAN GALLO CUBILLOS"",""IMELDA DAZA COTES."",""JAIRO RETNALDO CALA"",""LUIS ALBERTO ALBÁN"",""OMAR DE JESÚS RESTREPO"",""PABLO CATATUMBO"",""PEDRO BARACUTADO"",""SANDRA RAMIREZ""]",,,,,,,,,
"N 53/22",,"POR LA CUAL SE REGULA LA IMPUGNACION DE LAS SENTENCIAS CONDENATORIAS Y LOS FALLOS SANCIONATORIOS, PARA GARANTIZAR UNA DOBLE CONFORMIDAD.","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",PRIMERA,2022-07-26,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/54-por-la-cual-se-regula-la-impugnacion-de-las-sentencias-condenatorias-y-los-fallos-sancionatorios-para-garantizar-una-doble-conformidad,"SENADO DE LA REPUBLICA",ESTATUTARIA,2022-08-09,2022-07-26,2022-12-14,,,"[""DEFENSOR DEL PUEBLO"",""DR. CARLOS CAMARGO ASSIS""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_986.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1606.pdf,,,,,,,
"N 52/22",,"POR MEDIO DEL CUAL SE RECONOCE Y REGLAMENTA LAS GUARDIAS CAMPESINAS COMO MECANISMO COMUNITARIO DE PROTECCIÓN PERMANENTE A LA VIDA, EL AMBIENTE, EL TERRITORIO Y LA IDENTIDAD CAMPESINA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-07-25,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/53-por-medio-del-cual-se-reconoce-y-reglamenta-las-guardias-campesinas-como-mecanismo-comunitario-de-proteccion-permanente-a-la-vida-el-ambiente-el-territorio-y-la-identidad-campesina-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-25,,,,"[""CARLOS ALBERTO CARREÑO"",""GERMAN GÓMEZ"",""H.R. OMAR DE JESÚS RESTREPO CORREA"",""H.S. SANDRA RAMÍREZ LOBO SILVA"",""IMELDA DAZA COTES"",""JAIRO REINALDO CALA"",""JUAN PABLO SALAZAR."",""JULIAN GALLO CUBILLOS"",""LUIS ALBERTO ALBAN"",""PABLO CATATUMBO TORRES VICTORIA"",""PEDRO BARACUTAO GARCÍA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1641.pdf,,,,,,,
"N 51/22",,"POR MEDIO DE LA CUAL SE REGULA EL COBRO DE DERECHOS DE GRADO Y SE DICTAN OTRAS DISPOSCIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEXTA,2022-07-25,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/52-por-medio-de-la-cual-se-regula-el-cobro-de-derechos-de-grado-y-se-dictan-otras-disposciones,"SENADO DE LA REPUBLICA","",2022-08-19,2022-07-25,,,,"[""CARLOS ALBERTO CARREÑO"",""GERMAN GÓMEZ"",""H.R. OMAR DE JESÚS RESTREPO CORREA"",""H.S. SANDRA RAMÍREZ LOBO SILVA"",""IMELDA DAZA COTES"",""JAIRO REINALDO CALA"",""JUAN PABLO SALAZAR."",""JULIAN GALLO CUBILLOS"",""LUIS ALBERTO ALBAN"",""PABLO CATATUMBO TORRES VICTORIA"",""PEDRO BARACUTAO GARCÍA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_908.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1439.pdf,,,,,,,
"N 50/22",,"POR MEDIO DE LA CUAL SE CREA LA POLÍTICA PÚBLICA DE EDUCACIÓN RURAL EN COLOMBIA","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEXTA,2022-07-25,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/51-por-medio-de-la-cual-se-crea-la-politica-publica-de-educacion-rural-en-colombia,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-25,,,,"[""CARLOS ALBERTO CARREÑO"",""GERMAN GÓMEZ"",""H.R. OMAR DE JESÚS RESTREPO CORREA"",""H.S. SANDRA RAMÍREZ LOBO SILVA"",""IMELDA DAZA COTES"",""JAIRO REINALDO CALA"",""JUAN PABLO SALAZAR."",""JULIAN GALLO CUBILLOS"",""LUIS ALBERTO ALBAN"",""PABLO CATATUMBO TORRES VICTORIA"",""PEDRO BARACUTAO GARCÍA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_886.pdf,,,,,,,,
"N 49/22",,"POR MEDIO DEL CUAL SE MODIFICA EL CÓDIGO SUSTANTIVO DEL TRABAJO, SE REGLAMENTA LA JORNADA LABORAL DIURNA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2022-07-25,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/50-por-medio-del-cual-se-modifica-el-codigo-sustantivo-del-trabajo-se-reglamenta-la-jornada-laboral-diurna-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-07-25,,,,"[""CARLOS ALBERTO CARREÑO MARÍN"",""H.R. GERMAN JOSÉ GÓMEZ LÓPEZ"",""H.S. OMAR DE JESÚS RESTREPO CORREA"",""IMELDA DAZA COTES"",""JAIRO REINALDO CALA SUÁREZ"",""JULIAN GALLO CUBILLOS"",""LUIS ALBERTO ALBÁN URBANO"",""PABLO CATATUMBO TORRES VICTORIA"",""PEDRO BARACUTAO GARCÍA OSPINA"",""SANDRA RAMÍREZ LOBO SILVA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_886.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_407.pdf,,,,,,,
